1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
547	-0.735638	205.615096	0.002508	5.4
548	-1.515809	205.424946	0.015149	5.8
549	-0.387117	205.235265	0.003222	5.9
550	-0.052928	205.046050	0.000359	4.9
551	-1.385224	204.857299	0.009506	4.7
552	-0.183172	204.669011	0.003455	4.8
553	-0.096540	204.481184	0.004612	5.3
554	-1.526870	204.293816	0.020644	5.3
555	-0.643254	204.106905	0.005066	5.5
556	-0.761849	203.920449	0.011801	5.3
557	-0.502891	203.734447	0.009748	5.2
558	-0.391918	203.548896	0.010432	5.0
559	-0.720369	203.363795	0.004794	5.5
560	-0.706517	203.179143	0.008403	5.1
561	-0.752007	202.994937	0.017159	4.9
562	-0.207574	202.811176	0.001980	5.0
563	-0.962208	202.627857	0.016271	5.5
564	-0.738610	202.444980	0.016122	6.1
565	-0.814711	202.262543	0.004660	5.3
566	-0.792080	202.080543	0.018082	5.2
567	-0.068431	201.898979	0.006454	5.1
568	-0.735621	201.717849	0.010566	5.3
569	-0.045016	201.537153	0.005076	5.4
570	-0.468844	201.356887	0.005577	6.8
571	-0.936803	201.177050	0.016358	5.5
572	-0.508877	200.997642	0.007136	5.0
573	-0.414193	200.818659	0.006236	5.0
574	-0.718771	200.640100	0.014206	6.3
575	-0.494718	200.461965	0.007133	5.3
576	-0.000000	200.284250	0.000000	4.4
577	-0.471817	200.106955	0.005850	6.1
578	-0.369442	199.930078	0.005859	5.0
579	-0.302649	199.753617	0.006081	4.8
580	-0.228966	199.577571	0.003847	5.0
581	-1.587471	199.401938	0.018963	4.9
582	-0.658124	199.226717	0.004544	5.0
583	-1.133175	199.051905	0.014622	5.0
584	-0.746206	198.877502	0.009909	5.9
585	-1.005251	198.703506	0.010998	3.8
586	-0.000000	198.529916	0.000000	4.9
587	-0.480685	198.356729	0.009040	4.9
588	-0.712816	198.183944	0.007566	6.9
589	-0.777898	198.011560	0.021064	6.7
590	-1.190754	197.839576	0.010092	5.2
591	-0.953680	197.667989	0.006221	4.9
592	-0.487711	197.496798	0.009809	4.6
593	-1.135145	197.326002	0.017385	4.4
594	-0.819838	197.155600	0.005096	5.0
595	-0.827505	196.985589	0.007325	6.1
596	-0.543376	196.815969	0.007693	4.8
597	-0.778945	196.646738	0.006583	4.7
598	-0.462820	196.477894	0.009715	4.7
599	-0.462799	196.309436	0.010505	5.1
600	-0.693512	196.141363	0.024230	5.3
601	-1.548277	195.973673	0.016576	4.9
602	-0.646859	195.806365	0.005855	5.0
603	-0.915955	195.639437	0.014672	4.3
604	-1.097929	195.472888	0.010588	5.2
605	-0.560830	195.306717	0.008360	5.1
606	-0.349297	195.140922	0.003964	5.0
607	-0.555123	194.975501	0.010833	4.9
608	-0.951139	194.810454	0.016833	4.7
609	-0.579951	194.645779	0.014128	5.5
610	-0.850626	194.481475	0.014067	5.6
611	-0.987222	194.317540	0.012563	4.2
612	-0.737394	194.153973	0.018448	4.9
613	-0.975026	193.990773	0.016056	4.9
614	-0.609100	193.827938	0.004476	4.9
615	-0.705433	193.665467	0.004154	4.9
616	-0.303470	193.503358	0.001903	6.1
617	-0.000000	193.341611	0.000000	5.3
618	-0.984746	193.180224	0.010646	4.9
619	-0.526342	193.019196	0.009312	5.6
620	-0.000000	192.858525	0.000000	6.0
621	-0.282631	192.698210	0.003270	6.3
622	-0.335533	192.538251	0.002513	6.1
623	-0.516583	192.378644	0.010224	5.0
